tcs_customer_id;bad;sample_type
21093;0;train
21094;0;train
21095;;test
21096;0;train
21097;1;train
21098;0;train
21099;;test
21100;;test
21101;0;train
21102;0;train
21103;0;train
21104;0;train
21105;0;train
21106;0;train
21107;0;train
21108;0;train
21109;0;train
21110;0;train
21111;;test
21112;0;train
21113;;test
21114;0;train
21115;;test
21116;;test
21117;;test
21118;1;train
21119;;test
21120;0;train
21121;0;train
21122;0;train
21123;0;train
21124;0;train
21125;0;train
21126;0;train
21127;0;train
21128;0;train
21129;;test
21130;;test
21131;;test
21132;;test
21133;;test
21134;0;train
21135;;test
21136;;test
21137;1;train
21138;;test
21139;0;train
21140;0;train
21141;0;train
21142;0;train
21143;0;train
21144;0;train
21145;1;train
21146;;test
21147;0;train
21148;0;train
21149;0;train
21150;0;train
21151;0;train
21152;;test
21153;0;train
21154;;test
21155;0;train
21156;0;train
21157;0;train
21158;;test
21159;0;train
21160;0;train
21161;;test
21162;;test
21163;;test
21164;0;train
21165;0;train
21166;;test
21167;1;train
21168;0;train
21169;0;train
21170;0;train
21171;0;train
21172;0;train
21173;;test
21174;;test
21175;0;train
21176;0;train
21177;0;train
21178;0;train
21179;0;train
21180;;test
21181;;test
21182;0;train
21183;1;train
21184;0;train
21185;1;train
21186;0;train
21187;;test
21188;1;train
21189;0;train
21190;1;train
21191;0;train
21192;1;train
21193;;test
21194;0;train
21195;0;train
21196;0;train
21197;0;train
21198;0;train
21199;0;train
21200;0;train
21201;1;train
21202;0;train
21203;;test
21204;0;train
21205;0;train
21206;0;train
21207;0;train
21208;0;train
21209;0;train
21210;;test
21211;;test
21212;0;train
21213;0;train
21214;;test
21215;0;train
21216;0;train
21217;0;train
21218;0;train
21219;;test
21220;0;train
21221;;test
21222;0;train
21223;0;train
21224;0;train
21225;0;train
21226;0;train
21227;0;train
21228;;test
21229;0;train
21230;0;train
21231;0;train
21232;0;train
21233;0;train
21234;0;train
21235;;test
21236;0;train
21237;0;train
21238;0;train
21239;;test
21240;;test
21241;0;train
21242;0;train
21243;1;train
21244;;test
21245;0;train
21246;0;train
21247;1;train
21248;;test
21249;0;train
21250;0;train
21251;0;train
21252;;test
21253;0;train
21254;;test
21255;0;train
21256;0;train
21257;0;train
21258;1;train
21259;0;train
21260;;test
21261;0;train
21262;;test
21263;0;train
21264;1;train
21265;0;train
21266;0;train
21267;0;train
21268;0;train
21269;0;train
21270;;test
21271;;test
21272;0;train
21273;0;train
21274;0;train
21275;0;train
21276;0;train
21277;0;train
21278;0;train
21279;;test
21280;0;train
21281;;test
21282;;test
21283;;test
21284;0;train
21285;0;train
21286;;test
21287;0;train
21288;0;train
21289;;test
21290;0;train
21291;1;train
21292;0;train
21293;;test
21294;0;train
21295;0;train
21296;0;train
21297;1;train
21298;;test
21299;;test
21300;;test
21301;1;train
21302;0;train
21303;0;train
21304;0;train
21305;0;train
21306;0;train
21307;0;train
21308;0;train
21309;0;train
21310;1;train
21311;;test
21312;0;train
21313;1;train
21314;0;train
21315;0;train
21316;0;train
21317;1;train
21318;0;train
21319;1;train
21320;0;train
21321;0;train
21322;;test
21323;0;train
21324;1;train
21325;1;train
21326;0;train
21327;0;train
21328;0;train
21329;1;train
21330;0;train
21331;0;train
21332;0;train
21333;0;train
21334;1;train
21335;0;train
21336;;test
21337;0;train
21338;;test
21339;0;train
21340;;test
21341;0;train
21342;1;train
21343;;test
21344;;test
21345;0;train
21346;0;train
21347;;test
21348;;test
21349;0;train
21350;;test
21351;1;train
21352;0;train
21353;0;train
21354;0;train
21355;;test
21356;0;train
21357;0;train
21358;0;train
21359;;test
21360;0;train
21361;0;train
21362;;test
21363;0;train
21364;0;train
21365;0;train
21366;0;train
21367;;test
21368;;test
21369;1;train
21370;;test
21371;0;train
21372;0;train
21373;0;train
21374;0;train
21375;0;train
21376;;test
21377;0;train
21378;0;train
21379;0;train
21380;0;train
21381;;test
21382;0;train
21383;;test
21384;;test
21385;0;train
21386;0;train
21387;0;train
21388;0;train
21389;0;train
21390;1;train
21391;;test
21392;0;train
21393;;test
21394;1;train
21395;;test
21396;;test
21397;0;train
21398;0;train
21399;;test
21400;0;train
21401;;test
21402;;test
21403;0;train
21404;;test
21405;0;train
21406;0;train
21407;0;train
21408;0;train
21409;0;train
21410;;test
21411;0;train
21412;0;train
21413;0;train
21414;0;train
21415;0;train
21416;0;train
21417;1;train
21418;0;train
21419;0;train
21420;1;train
21421;;test
21422;1;train
21423;0;train
21424;;test
21425;0;train
21426;0;train
21427;;test
21428;1;train
21429;0;train
21430;0;train
21431;0;train
21432;0;train
21433;1;train
21434;0;train
21435;;test
21436;;test
21437;;test
21438;0;train
21439;0;train
21440;0;train
21441;0;train
21442;0;train
21443;0;train
21444;;test
21445;0;train
21446;0;train
21447;0;train
21448;1;train
21449;;test
21450;0;train
21451;;test
21452;0;train
21453;1;train
21454;;test
21455;0;train
21456;1;train
21457;0;train
21458;0;train
21459;;test
21460;;test
21461;;test
21462;0;train
21463;0;train
21464;0;train
21465;0;train
21466;0;train
21467;;test
21468;0;train
21469;1;train
21470;;test
21471;;test
21472;0;train
21473;;test
21474;0;train
21475;0;train
21476;0;train
21477;;test
21478;0;train
21479;0;train
21480;;test
21481;0;train
21482;;test
21483;0;train
21484;1;train
21485;0;train
21486;0;train
21487;0;train
21488;;test
21489;;test
21490;0;train
21491;0;train
21492;0;train
21493;;test
21494;0;train
21495;;test
21496;;test
21497;;test
21498;0;train
21499;0;train
21500;;test
21501;;test
21502;1;train
21503;0;train
21504;;test
21505;;test
21506;0;train
21507;0;train
21508;1;train
21509;0;train
21510;0;train
21511;;test
21512;1;train
21513;0;train
21514;0;train
21515;;test
21516;0;train
21517;0;train
21518;;test
21519;0;train
21520;;test
21521;0;train
21522;;test
21523;0;train
21524;;test
21525;0;train
21526;0;train
21527;0;train
21528;0;train
21529;0;train
21530;;test
21531;;test
21532;0;train
21533;0;train
21534;;test
21535;0;train
21536;0;train
21537;0;train
21538;0;train
21539;0;train
21540;0;train
21541;0;train
21542;;test
21543;0;train
21544;0;train
21545;0;train
21546;0;train
21547;0;train
21548;0;train
21549;;test
21550;0;train
21551;0;train
21552;0;train
21553;;test
21554;;test
21555;;test
21556;0;train
21557;1;train
21558;0;train
21559;0;train
21560;;test
21561;;test
21562;;test
21563;;test
21564;0;train
21565;0;train
21566;0;train
21567;0;train
21568;1;train
21569;0;train
21570;1;train
21571;0;train
21572;0;train
21573;;test
21574;0;train
21575;;test
21576;1;train
21577;0;train
21578;;test
21579;0;train
21580;0;train
21581;0;train
21582;;test
21583;0;train
21584;0;train
21585;0;train
21586;;test
21587;0;train
21588;0;train
21589;;test
21590;0;train
21591;0;train
21592;;test
21593;0;train
21594;0;train
21595;0;train
21596;0;train
21597;;test
21598;;test
21599;0;train
21600;0;train
21601;0;train
21602;0;train
21603;;test
21604;0;train
21605;0;train
21606;0;train
21607;;test
21608;;test
21609;;test
21610;0;train
21611;0;train
21612;;test
21613;0;train
21614;0;train
21615;;test
21616;;test
21617;;test
21618;;test
21619;;test
21620;0;train
21621;;test
21622;;test
21623;;test
21624;0;train
21625;;test
21626;0;train
21627;1;train
21628;0;train
21629;;test
21630;0;train
21631;0;train
21632;0;train
21633;0;train
21634;0;train
21635;0;train
21636;0;train
21637;0;train
21638;;test
21639;;test
21640;0;train
21641;;test
21642;0;train
21643;;test
21644;0;train
21645;0;train
21646;;test
21647;0;train
21648;1;train
21649;1;train
21650;0;train
21651;0;train
21652;0;train
21653;1;train
21654;0;train
21655;0;train
21656;0;train
21657;;test
21658;0;train
21659;;test
21660;0;train
21661;;test
21662;0;train
21663;;test
21664;0;train
21665;0;train
21666;0;train
21667;;test
21668;0;train
21669;0;train
21670;0;train
21671;0;train
21672;0;train
21673;0;train
21674;0;train
21675;0;train
21676;0;train
21677;0;train
21678;;test
21679;;test
21680;0;train
21681;;test
21682;0;train
21683;;test
21684;0;train
21685;;test
21686;0;train
21687;0;train
21688;0;train
21689;0;train
21690;0;train
21691;;test
21692;0;train
21693;0;train
21694;0;train
21695;0;train
21696;0;train
21697;0;train
21698;0;train
21699;;test
21700;;test
21701;0;train
21702;0;train
21703;0;train
21704;0;train
21705;0;train
21706;;test
21707;;test
21708;;test
21709;0;train
21710;0;train
21711;0;train
21712;1;train
21713;0;train
21714;0;train
21715;0;train
21716;1;train
21717;;test
21718;0;train
21719;0;train
21720;0;train
21721;0;train
21722;0;train
21723;1;train
21724;0;train
21725;1;train
21726;0;train
21727;0;train
21728;0;train
21729;0;train
21730;0;train
21731;0;train
21732;1;train
21733;0;train
21734;;test
21735;0;train
21736;0;train
21737;;test
21738;;test
21739;;test
21740;;test
21741;;test
21742;0;train
21743;0;train
21744;0;train
21745;;test
21746;0;train
21747;0;train
21748;0;train
21749;1;train
21750;0;train
21751;0;train
21752;;test
21753;;test
21754;;test
21755;0;train
21756;1;train
21757;1;train
21758;;test
21759;0;train
21760;0;train
21761;0;train
21762;;test
21763;1;train
21764;0;train
21765;0;train
21766;1;train
21767;0;train
21768;0;train
21769;;test
21770;0;train
21771;;test
21772;1;train
21773;0;train
21774;0;train
21775;0;train
21776;0;train
21777;0;train
21778;;test
21779;0;train
21780;;test
21781;0;train
21782;0;train
21783;0;train
21784;0;train
21785;;test
21786;;test
21787;0;train
21788;0;train
21789;;test
21790;0;train
21791;0;train
21792;;test
21793;0;train
21794;0;train
21795;0;train
21796;0;train
21797;0;train
21798;0;train
21799;0;train
21800;0;train
21801;0;train
21802;0;train
21803;;test
21804;0;train
21805;0;train
21806;0;train
21807;1;train
21808;;test
21809;;test
21810;0;train
21811;0;train
21812;0;train
21813;0;train
21814;1;train
21815;0;train
21816;1;train
21817;0;train
21818;;test
21819;1;train
21820;0;train
21821;0;train
21822;;test
21823;;test
21824;;test
21825;0;train
21826;;test
21827;;test
21828;0;train
21829;0;train
21830;0;train
21831;0;train
21832;;test
21833;0;train
21834;0;train
21835;0;train
21836;;test
21837;0;train
21838;0;train
21839;0;train
21840;0;train
21841;0;train
21842;1;train
21843;0;train
21844;;test
21845;0;train
21846;0;train
21847;0;train
21848;;test
21849;0;train
21850;0;train
21851;;test
21852;0;train
21853;;test
21854;;test
21855;0;train
21856;;test
21857;0;train
21858;1;train
21859;0;train
21860;0;train
21861;0;train
21862;;test
21863;0;train
21864;;test
21865;0;train
21866;0;train
21867;;test
21868;;test
21869;;test
21870;1;train
21871;;test
21872;0;train
21873;;test
21874;;test
21875;;test
21876;;test
21877;;test
21878;;test
21879;0;train
21880;0;train
21881;;test
21882;0;train
21883;0;train
21884;;test
21885;1;train
21886;0;train
21887;0;train
21888;;test
21889;;test
21890;0;train
21891;0;train
21892;1;train
21893;0;train
21894;0;train
21895;0;train
21896;0;train
21897;0;train
21898;;test
21899;0;train
21900;0;train
21901;0;train
21902;0;train
21903;0;train
21904;;test
21905;0;train
21906;0;train
21907;0;train
21908;0;train
21909;;test
21910;0;train
21911;;test
21912;;test
21913;0;train
21914;0;train
21915;0;train
21916;0;train
21917;;test
21918;0;train
21919;;test
21920;;test
21921;;test
21922;0;train
21923;0;train
21924;0;train
21925;;test
21926;0;train
21927;;test
21928;0;train
21929;;test
21930;0;train
21931;0;train
21932;;test
21933;0;train
21934;;test
21935;1;train
21936;;test
21937;1;train
21938;;test
21939;0;train
21940;;test
21941;;test
21942;0;train
21943;;test
21944;;test
21945;0;train
21946;;test
21947;;test
21948;;test
21949;0;train
21950;0;train
21951;0;train
21952;;test
21953;0;train
21954;0;train
21955;0;train
21956;0;train
21957;;test
21958;;test
21959;0;train
21960;0;train
21961;0;train
21962;0;train
21963;0;train
21964;;test
21965;0;train
21966;0;train
21967;0;train
21968;0;train
21969;;test
21970;0;train
21971;0;train
21972;0;train
21973;;test
21974;;test
21975;1;train
21976;0;train
21977;0;train
21978;0;train
21979;;test
21980;0;train
21981;;test
21982;0;train
21983;0;train
21984;;test
21985;0;train
21986;0;train
21987;0;train
21988;;test
21989;0;train
21990;;test
21991;0;train
21992;0;train
21993;;test
21994;0;train
21995;;test
21996;;test
21997;1;train
21998;;test
21999;;test
22000;;test
22001;0;train
22002;0;train
22003;;test
22004;0;train
22005;;test
22006;0;train
22007;;test
22008;0;train
22009;;test
22010;;test
22011;0;train
22012;0;train
22013;0;train
22014;;test
22015;0;train
22016;;test
22017;;test
22018;;test
22019;;test
22020;0;train
22021;0;train
22022;0;train
22023;0;train
22024;0;train
22025;;test
22026;;test
22027;;test
22028;0;train
22029;;test
22030;0;train
22031;;test
22032;;test
22033;1;train
22034;;test
22035;0;train
22036;;test
22037;0;train
22038;0;train
22039;0;train
22040;;test
22041;;test
22042;0;train
22043;0;train
22044;0;train
22045;;test
22046;0;train
22047;0;train
22048;0;train
22049;;test
22050;;test
22051;0;train
22052;1;train
22053;0;train
22054;0;train
22055;1;train
22056;1;train
22057;0;train
22058;;test
22059;0;train
22060;;test
22061;;test
22062;;test
22063;;test
22064;0;train
22065;1;train
22066;;test
22067;0;train
22068;0;train
22069;0;train
22070;;test
22071;0;train
22072;0;train
22073;0;train
22074;;test
22075;;test
22076;0;train
22077;0;train
22078;;test
22079;;test
22080;0;train
22081;1;train
22082;0;train
22083;0;train
22084;0;train
22085;;test
22086;1;train
22087;0;train
22088;0;train
22089;;test
22090;0;train
22091;0;train
22092;0;train
22093;0;train
22094;0;train
22095;;test
22096;0;train
22097;0;train
22098;0;train
22099;;test
22100;0;train
22101;0;train
22102;0;train
22103;0;train
22104;0;train
22105;0;train
22106;;test
22107;1;train
22108;1;train
22109;;test
22110;0;train
22111;0;train
22112;0;train
22113;1;train
22114;0;train
22115;0;train
22116;0;train
22117;0;train
22118;;test
22119;0;train
22120;;test
22121;;test
22122;1;train
22123;0;train
22124;0;train
22125;0;train
22126;;test
22127;0;train
22128;0;train
22129;0;train
22130;0;train
22131;0;train
22132;1;train
22133;0;train
22134;0;train
22135;0;train
22136;;test
22137;0;train
22138;;test
22139;0;train
22140;;test
22141;0;train
22142;0;train
22143;;test
22144;1;train
22145;0;train
22146;;test
22147;0;train
22148;0;train
22149;1;train
22150;0;train
22151;0;train
22152;0;train
22153;;test
22154;1;train
22155;;test
22156;;test
22157;0;train
22158;0;train
22159;0;train
22160;0;train
22161;0;train
22162;0;train
22163;;test
22164;0;train
22165;0;train
22166;;test
22167;;test
22168;0;train
22169;0;train
22170;1;train
22171;0;train
22172;0;train
22173;1;train
22174;1;train
22175;1;train
22176;;test
22177;0;train
22178;;test
22179;;test
22180;0;train
22181;;test
22182;0;train
22183;0;train
22184;;test
22185;;test
22186;;test
22187;0;train
22188;0;train
22189;0;train
22190;0;train
22191;0;train
22192;0;train
22193;1;train
22194;0;train
22195;;test
22196;0;train
22197;0;train
22198;;test
22199;;test
22200;0;train
22201;;test
22202;0;train
22203;0;train
22204;0;train
22205;0;train
22206;0;train
22207;0;train
22208;0;train
22209;0;train
22210;0;train
22211;;test
22212;0;train
22213;;test
22214;0;train
22215;0;train
22216;0;train
22217;1;train
22218;;test
22219;0;train
22220;0;train
22221;0;train
22222;0;train
22223;;test
22224;;test
22225;0;train
22226;0;train
22227;0;train
22228;1;train
22229;;test
22230;0;train
22231;0;train
22232;;test
22233;1;train
22234;0;train
22235;0;train
22236;;test
22237;;test
22238;0;train
22239;;test
22240;0;train
22241;0;train
22242;0;train
22243;;test
22244;0;train
22245;0;train
22246;;test
22247;0;train
22248;;test
22249;0;train
22250;0;train
22251;;test
22252;0;train
22253;0;train
22254;0;train
22255;;test
22256;0;train
22257;;test
22258;1;train
22259;0;train
22260;;test
22261;1;train
22262;;test
22263;0;train
22264;0;train
22265;0;train
22266;1;train
22267;0;train
22268;;test
22269;;test
22270;;test
22271;0;train
22272;0;train
22273;0;train
22274;0;train
22275;;test
22276;;test
22277;1;train
22278;0;train
22279;0;train
22280;;test
22281;0;train
22282;0;train
22283;;test
22284;0;train
22285;0;train
22286;0;train
22287;;test
22288;;test
22289;0;train
22290;0;train
22291;;test
22292;;test
22293;0;train
22294;0;train
22295;0;train
22296;;test
22297;0;train
22298;0;train
22299;;test
22300;0;train
22301;1;train
22302;0;train
22303;;test
22304;;test
22305;0;train
22306;;test
22307;0;train
22308;1;train
22309;;test
22310;0;train
22311;0;train
22312;0;train
22313;0;train
22314;;test
22315;0;train
22316;0;train
22317;0;train
22318;0;train
22319;0;train
22320;;test
22321;;test
22322;;test
22323;0;train
22324;0;train
22325;1;train
22326;1;train
22327;0;train
22328;;test
22329;0;train
22330;0;train
22331;0;train
22332;;test
22333;0;train
22334;0;train
22335;0;train
22336;0;train
22337;0;train
22338;0;train
22339;;test
22340;;test
22341;0;train
22342;0;train
22343;0;train
22344;;test
22345;0;train
22346;0;train
22347;0;train
22348;0;train
22349;0;train
22350;0;train
22351;;test
22352;;test
22353;0;train
22354;0;train
22355;0;train
22356;0;train
22357;;test
22358;;test
22359;;test
22360;;test
22361;;test
22362;0;train
22363;0;train
22364;;test
22365;1;train
22366;;test
22367;;test
22368;0;train
22369;;test
22370;0;train
22371;;test
22372;;test
22373;1;train
22374;;test
22375;0;train
22376;0;train
22377;1;train
22378;;test
22379;;test
22380;0;train
22381;;test
22382;1;train
22383;0;train
22384;;test
22385;;test
22386;0;train
22387;1;train
22388;0;train
22389;1;train
22390;0;train
22391;0;train
22392;0;train
22393;0;train
22394;0;train
22395;;test
22396;0;train
22397;;test
22398;1;train
22399;0;train
22400;0;train
22401;0;train
22402;0;train
22403;0;train
22404;0;train
22405;0;train
22406;0;train
22407;;test
22408;0;train
22409;0;train
22410;;test
22411;0;train
22412;0;train
22413;0;train
22414;0;train
22415;;test
22416;;test
22417;;test
22418;1;train
22419;;test
22420;;test
22421;;test
22422;0;train
22423;;test
22424;1;train
22425;0;train
22426;0;train
22427;;test
22428;;test
22429;0;train
22430;;test
22431;0;train
22432;;test
22433;0;train
22434;;test
22435;0;train
22436;;test
22437;1;train
22438;;test
22439;;test
22440;;test
22441;;test
22442;0;train
22443;0;train
22444;0;train
22445;;test
22446;0;train
22447;0;train
22448;;test
22449;;test
22450;0;train
22451;;test
22452;0;train
22453;0;train
22454;;test
22455;;test
22456;;test
22457;;test
22458;0;train
22459;;test
22460;0;train
22461;0;train
22462;0;train
22463;0;train
22464;1;train
22465;0;train
22466;0;train
22467;;test
22468;1;train
22469;;test
22470;0;train
22471;0;train
22472;;test
22473;;test
22474;;test
22475;0;train
22476;;test
22477;1;train
22478;0;train
22479;0;train
22480;0;train
22481;0;train
22482;0;train
22483;;test
22484;;test
22485;;test
22486;0;train
22487;0;train
22488;0;train
22489;1;train
22490;;test
22491;0;train
22492;0;train
22493;;test
22494;;test
22495;0;train
22496;0;train
22497;;test
22498;0;train
22499;0;train
22500;0;train
22501;1;train
22502;;test
22503;;test
22504;0;train
22505;0;train
22506;;test
22507;;test
22508;0;train
22509;1;train
22510;;test
22511;;test
22512;;test
22513;0;train
22514;0;train
22515;1;train
22516;0;train
22517;0;train
22518;1;train
22519;0;train
22520;0;train
22521;0;train
22522;0;train
22523;0;train
22524;0;train
22525;0;train
22526;;test
22527;0;train
22528;1;train
22529;1;train
22530;0;train
22531;0;train
22532;0;train
22533;0;train
22534;0;train
22535;0;train
22536;0;train
22537;0;train
22538;0;train
22539;0;train
22540;;test
22541;;test
22542;0;train
22543;;test
22544;;test
22545;;test
22546;0;train
22547;;test
22548;0;train
22549;0;train
22550;0;train
22551;0;train
22552;;test
22553;1;train
22554;0;train
22555;1;train
22556;0;train
22557;;test
22558;;test
22559;0;train
22560;0;train
22561;0;train
22562;;test
22563;0;train
22564;0;train
22565;0;train
22566;;test
22567;0;train
22568;1;train
22569;0;train
22570;0;train
22571;;test
22572;1;train
22573;0;train
22574;0;train
22575;0;train
22576;0;train
22577;0;train
22578;;test
22579;0;train
22580;0;train
22581;0;train
22582;0;train
22583;;test
22584;0;train
22585;;test
22586;;test
22587;0;train
22588;0;train
22589;;test
22590;0;train
22591;;test
22592;0;train
22593;;test
22594;1;train
22595;;test
22596;;test
22597;0;train
22598;0;train
22599;0;train
22600;1;train
22601;0;train
22602;0;train
22603;0;train
22604;;test
22605;0;train
22606;;test
22607;0;train
22608;;test
22609;0;train
22610;0;train
22611;;test
22612;0;train
22613;0;train
22614;0;train
22615;0;train
22616;;test
22617;0;train
22618;;test
22619;0;train
22620;0;train
22621;;test
22622;;test
22623;0;train
22624;0;train
22625;;test
22626;;test
22627;0;train
22628;0;train
22629;0;train
22630;0;train
22631;;test
22632;;test
22633;0;train
22634;1;train
22635;1;train
22636;;test
22637;1;train
22638;0;train
22639;0;train
22640;;test
22641;0;train
22642;0;train
22643;0;train
22644;0;train
22645;0;train
22646;;test
22647;0;train
22648;0;train
22649;0;train
22650;;test
22651;0;train
22652;0;train
22653;1;train
22654;0;train
22655;;test
22656;0;train
22657;;test
22658;;test
22659;0;train
22660;;test
22661;;test
22662;0;train
22663;0;train
22664;;test
22665;;test
22666;0;train
22667;0;train
22668;0;train
22669;1;train
22670;0;train
22671;;test
22672;;test
22673;0;train
22674;1;train
22675;;test
22676;;test
22677;0;train
22678;;test
22679;0;train
22680;;test
22681;0;train
22682;0;train
22683;;test
22684;0;train
22685;0;train
22686;1;train
22687;0;train
22688;1;train
22689;0;train
22690;0;train
22691;;test
22692;0;train
22693;;test
22694;;test
22695;0;train
22696;0;train
22697;;test
22698;0;train
22699;;test
22700;0;train
22701;0;train
22702;0;train
22703;0;train
22704;;test
22705;0;train
22706;0;train
22707;1;train
22708;;test
22709;;test
22710;0;train
22711;;test
22712;0;train
22713;;test
22714;0;train
22715;;test
22716;0;train
22717;;test
22718;;test
22719;0;train
22720;0;train
22721;0;train
22722;;test
22723;;test
22724;0;train
22725;;test
22726;1;train
22727;1;train
22728;0;train
22729;;test
22730;;test
22731;0;train
22732;0;train
22733;0;train
22734;;test
22735;0;train
22736;0;train
22737;1;train
22738;0;train
22739;;test
22740;0;train
22741;0;train
22742;0;train
22743;0;train
22744;0;train
22745;0;train
22746;0;train
22747;0;train
22748;;test
22749;;test
22750;;test
22751;0;train
22752;0;train
22753;0;train
22754;;test
22755;;test
22756;0;train
22757;0;train
22758;0;train
22759;0;train
22760;0;train
22761;0;train
22762;0;train
22763;0;train
22764;1;train
22765;;test
22766;0;train
22767;0;train
22768;1;train
22769;;test
22770;0;train
22771;1;train
22772;0;train
22773;1;train
22774;0;train
22775;0;train
22776;0;train
22777;0;train
22778;;test
22779;0;train
22780;;test
22781;;test
22782;0;train
22783;0;train
22784;0;train
22785;;test
22786;1;train
22787;;test
22788;;test
22789;0;train
22790;0;train
22791;1;train
22792;1;train
22793;0;train
22794;1;train
22795;0;train
22796;;test
22797;;test
22798;0;train
22799;1;train
22800;0;train
22801;;test
22802;0;train
22803;;test
22804;0;train
22805;0;train
22806;;test
22807;0;train
22808;0;train
22809;0;train
22810;;test
22811;0;train
22812;0;train
22813;1;train
22814;;test
22815;0;train
22816;;test
22817;0;train
22818;1;train
22819;;test
22820;0;train
22821;1;train
22822;;test
22823;0;train
22824;;test
22825;0;train
22826;0;train
22827;0;train
22828;0;train
22829;0;train
22830;0;train
22831;0;train
22832;0;train
22833;0;train
22834;;test
22835;0;train
22836;0;train
22837;0;train
22838;;test
22839;1;train
22840;;test
22841;0;train
22842;1;train
22843;;test
22844;0;train
22845;0;train
22846;0;train
22847;0;train
22848;0;train
22849;;test
22850;0;train
22851;0;train
22852;1;train
22853;0;train
22854;0;train
22855;0;train
22856;0;train
22857;0;train
22858;1;train
22859;;test
22860;;test
22861;0;train
22862;0;train
22863;0;train
22864;;test
22865;0;train
22866;;test
22867;;test
22868;0;train
22869;0;train
22870;0;train
22871;;test
22872;0;train
22873;0;train
22874;0;train
22875;0;train
22876;0;train
22877;0;train
22878;1;train
22879;;test
22880;1;train
22881;;test
22882;;test
22883;0;train
22884;;test
22885;0;train
22886;1;train
22887;;test
22888;;test
22889;;test
22890;1;train
22891;0;train
22892;;test
22893;0;train
22894;0;train
22895;0;train
22896;0;train
22897;0;train
22898;0;train
22899;;test
22900;;test
22901;;test
22902;;test
22903;0;train
22904;0;train
22905;0;train
22906;;test
22907;0;train
22908;0;train
22909;0;train
22910;1;train
22911;0;train
22912;0;train
22913;0;train
22914;0;train
22915;;test
22916;1;train
22917;;test
22918;0;train
22919;0;train
22920;0;train
22921;0;train
22922;1;train
22923;;test
22924;1;train
22925;0;train
22926;;test
22927;;test
22928;0;train
22929;;test
22930;0;train
22931;0;train
22932;0;train
22933;0;train
22934;0;train
22935;0;train
22936;0;train
22937;0;train
22938;0;train
22939;;test
22940;0;train
22941;;test
22942;;test
22943;;test
22944;0;train
22945;0;train
22946;0;train
22947;0;train
22948;0;train
22949;0;train
22950;0;train
22951;;test
22952;0;train
22953;;test
22954;1;train
22955;0;train
22956;;test
22957;0;train
22958;;test
22959;;test
22960;;test
22961;0;train
22962;;test
22963;;test
22964;;test
22965;1;train
22966;0;train
22967;;test
22968;1;train
22969;0;train
22970;0;train
22971;0;train
22972;0;train
22973;0;train
22974;;test
22975;1;train
22976;0;train
22977;0;train
22978;1;train
22979;;test
22980;;test
22981;0;train
22982;0;train
22983;;test
22984;;test
22985;0;train
22986;0;train
22987;;test
22988;0;train
22989;;test
22990;0;train
22991;0;train
22992;0;train
22993;1;train
22994;0;train
22995;1;train
22996;0;train
22997;;test
22998;0;train
22999;0;train
23000;;test
23001;0;train
23002;;test
23003;0;train
23004;0;train
23005;1;train
23006;1;train
23007;;test
23008;1;train
23009;0;train
23010;1;train
23011;0;train
23012;0;train
23013;0;train
23014;;test
23015;;test
23016;0;train
23017;0;train
23018;0;train
23019;0;train
23020;;test
23021;0;train
23022;0;train
23023;0;train
23024;;test
23025;;test
23026;;test
23027;;test
23028;0;train
23029;0;train
23030;0;train
23031;;test
23032;0;train
23033;0;train
23034;0;train
23035;0;train
23036;0;train
23037;;test
23038;0;train
23039;;test
23040;;test
23041;0;train
23042;0;train
23043;0;train
23044;0;train
23045;0;train
23046;0;train
23047;;test
23048;;test
23049;0;train
23050;;test
23051;0;train
23052;0;train
23053;1;train
23054;0;train
23055;0;train
23056;;test
23057;;test
23058;0;train
23059;0;train
23060;;test
23061;;test
23062;0;train
23063;;test
23064;;test
23065;0;train
23066;;test
23067;;test
23068;0;train
23069;0;train
23070;0;train
23071;0;train
23072;;test
23073;;test
23074;;test
23075;0;train
23076;0;train
23077;0;train
23078;;test
23079;;test
23080;0;train
23081;0;train
23082;;test
23083;1;train
23084;0;train
23085;;test
23086;0;train
23087;;test
23088;;test
23089;0;train
23090;0;train
23091;0;train
23092;1;train
23093;0;train
23094;0;train
23095;0;train
23096;0;train
23097;;test
23098;0;train
23099;0;train
23100;0;train
23101;;test
23102;0;train
23103;;test
23104;;test
23105;;test
23106;0;train
23107;0;train
23108;;test
23109;0;train
23110;0;train
23111;0;train
23112;1;train
23113;0;train
23114;0;train
23115;0;train
23116;0;train
23117;0;train
23118;0;train
23119;1;train
23120;0;train
23121;0;train
23122;1;train
23123;;test
23124;0;train
23125;0;train
23126;0;train
23127;0;train
23128;0;train
23129;;test
23130;0;train
23131;0;train
23132;;test
23133;0;train
23134;0;train
23135;0;train
23136;1;train
23137;0;train
23138;0;train
23139;;test
23140;;test
23141;;test
23142;0;train
23143;;test
23144;0;train
23145;1;train
23146;0;train
23147;0;train
23148;;test
23149;0;train
23150;0;train
23151;;test
23152;0;train
23153;1;train
23154;0;train
23155;1;train
23156;0;train
23157;0;train
23158;0;train
23159;0;train
23160;0;train
23161;;test
23162;0;train
23163;;test
23164;;test
23165;1;train
23166;0;train
23167;0;train
23168;0;train
23169;;test
23170;;test
23171;0;train
23172;0;train
23173;0;train
23174;0;train
23175;;test
23176;0;train
23177;0;train
23178;0;train
23179;1;train
23180;0;train
23181;;test
23182;0;train
23183;;test
23184;;test
